promotion_id,sku,discount_pct
PRM-028,QX-HBC-054,31
PRM-028,QX-CER-511,36
PRM-028,QX-DRY-482,35
PRM-028,QX-TIN-944,39
PRM-028,QX-DRY-545,35
PRM-028,QX-HHD-139,30
PRM-028,QX-CHL-219,19
PRM-028,QX-PET-169,27
PRM-028,QX-PET-956,28
PRM-028,QX-PRO-283,15
PRM-028,QX-PET-094,9
PRM-028,QX-CHL-082,5
PRM-028,QX-HHD-236,12
PRM-028,QX-DRY-014,6
PRM-028,QX-DRK-292,13
PRM-028,QX-BAK-844,17
PRM-028,QX-HBC-099,36
PRM-028,QX-BAK-630,12
PRM-028,QX-DRK-190,30
PRM-028,QX-BAK-654,39
PRM-028,QX-TIN-580,19
PRM-028,QX-DRK-514,31
PRM-028,QX-FRZ-901,35
PRM-028,QX-DRK-795,9
PRM-029,QX-BWS-748,26
PRM-029,QX-PET-677,39
PRM-029,QX-DRY-893,16
PRM-029,QX-BAK-440,22
PRM-029,QX-PET-595,8
PRM-029,QX-PRO-606,17
PRM-029,QX-PRO-329,13
PRM-029,QX-DRK-709,16
PRM-029,QX-BWS-338,37
PRM-029,QX-PET-224,18
PRM-029,QX-CER-668,5
PRM-029,QX-CHL-643,29
PRM-029,QX-DRY-016,19
PRM-029,QX-PRO-202,39
PRM-029,QX-HHD-739,14
PRM-029,QX-PET-505,30
PRM-029,QX-CHL-209,9
PRM-029,QX-FRZ-997,32
PRM-029,QX-CER-006,28
PRM-029,QX-TIN-142,21
PRM-029,QX-HBC-699,14
PRM-029,QX-BWS-294,24
PRM-029,QX-HHD-189,34
PRM-029,QX-HHD-902,30
PRM-029,QX-HBC-541,28
PRM-029,QX-HBC-198,7
PRM-029,QX-HHD-246,29
PRM-029,QX-DRY-534,20
PRM-029,QX-PRO-243,26
PRM-029,QX-HBC-574,18
PRM-029,QX-PRO-301,28
PRM-029,QX-BAK-664,24
PRM-029,QX-HHD-601,26
PRM-029,QX-DRK-688,8
PRM-029,QX-BWS-454,19
PRM-029,QX-HHD-387,33
PRM-029,QX-BAK-183,38
PRM-029,QX-BAK-167,37
PRM-029,QX-BWS-352,39
PRM-029,QX-PET-908,10
PRM-029,QX-BWS-613,32
PRM-029,QX-HHD-605,18
PRM-029,QX-PRO-137,21
PRM-029,QX-TIN-272,14
PRM-030,QX-PET-178,28
PRM-030,QX-BWS-617,18
PRM-030,QX-CHL-554,23
PRM-030,QX-BWS-691,36
PRM-030,QX-PRO-546,29
PRM-030,QX-BAK-940,20
PRM-030,QX-BAK-630,31
PRM-030,QX-PRO-714,15
PRM-030,QX-PRO-591,37
PRM-030,QX-DRY-350,33
PRM-030,QX-TIN-355,33
PRM-030,QX-PRO-237,25
PRM-030,QX-DRK-651,37
PRM-030,QX-FRZ-561,21
PRM-030,QX-PRO-397,18
PRM-030,QX-DRY-247,31
PRM-030,QX-DRK-190,12
PRM-030,QX-HHD-412,31
PRM-030,QX-BAK-124,18
PRM-030,QX-BAK-172,12
PRM-030,QX-BAK-089,27
PRM-030,QX-FRZ-201,27
PRM-030,QX-DRK-446,19
PRM-030,QX-PRO-264,29
PRM-030,QX-TIN-124,15
PRM-030,QX-CHL-932,19
PRM-030,QX-BWS-289,12
PRM-030,QX-DRK-196,13
PRM-030,QX-HHD-361,36
PRM-030,QX-CHL-703,37
PRM-031,QX-FRZ-751,19
PRM-031,QX-DRK-460,37
PRM-031,QX-HBC-304,40
PRM-031,QX-TIN-914,34
PRM-031,QX-PET-179,9
PRM-031,QX-DRY-312,13
PRM-031,QX-HHD-362,24
PRM-031,QX-DRK-709,16
PRM-031,QX-DRY-005,11
PRM-031,QX-TIN-549,30
PRM-031,QX-BAK-379,33
PRM-031,QX-PET-700,40
PRM-031,QX-HHD-788,10
PRM-031,QX-BWS-094,8
PRM-032,QX-CER-156,27
PRM-032,QX-DRY-218,24
PRM-032,QX-TIN-486,11
PRM-032,QX-BWS-684,22
PRM-032,QX-BAK-346,32
PRM-032,QX-PRO-439,16
PRM-032,QX-TIN-375,10
PRM-032,QX-PRO-174,20
PRM-032,QX-DRY-081,6
PRM-032,QX-BWS-921,17
PRM-032,QX-PRO-910,21
PRM-032,QX-CER-756,35
PRM-032,QX-HHD-729,15
PRM-032,QX-PRO-372,20
PRM-032,QX-PRO-524,24
PRM-032,QX-CHL-048,36
PRM-032,QX-BAK-947,15
PRM-032,QX-HHD-131,40
PRM-032,QX-CHL-550,27
PRM-032,QX-BWS-451,11
PRM-032,QX-BWS-887,21
PRM-032,QX-PRO-746,15
PRM-032,QX-PET-980,26
PRM-032,QX-CHL-756,37
PRM-032,QX-DRK-861,15
PRM-032,QX-PET-686,34
PRM-032,QX-TIN-853,32
PRM-032,QX-BAK-767,22
PRM-032,QX-HHD-361,37
PRM-032,QX-DRK-433,11
PRM-032,QX-PRO-281,38
PRM-032,QX-DRK-239,6
PRM-032,QX-DRK-348,14
PRM-032,QX-PET-832,31
PRM-032,QX-CER-346,13
PRM-033,QX-HHD-427,23
PRM-033,QX-HBC-076,30
PRM-033,QX-PET-285,14
PRM-033,QX-BWS-141,11
PRM-033,QX-PRO-744,8
PRM-033,QX-BWS-246,8
PRM-033,QX-BAK-163,30
PRM-033,QX-CHL-496,14
PRM-033,QX-TIN-691,30
PRM-033,QX-BAK-199,37
PRM-033,QX-TIN-397,30
PRM-033,QX-DRK-177,14
PRM-033,QX-FRZ-564,9
PRM-033,QX-CHL-327,38
PRM-033,QX-PRO-040,35
PRM-033,QX-FRZ-573,22
PRM-033,QX-CHL-615,29
PRM-033,QX-BWS-377,29
PRM-033,QX-CER-668,12
PRM-033,QX-CER-144,16
PRM-033,QX-HHD-813,13
PRM-033,QX-TIN-818,30
PRM-033,QX-DRY-119,24
PRM-033,QX-PET-072,27
PRM-033,QX-HHD-330,27
PRM-033,QX-CER-953,23
PRM-033,QX-FRZ-112,23
PRM-033,QX-PET-505,37
PRM-033,QX-BAK-205,28
PRM-033,QX-PRO-262,34
PRM-033,QX-PRO-578,16
PRM-033,QX-TIN-045,25
PRM-033,QX-BAK-217,26
PRM-033,QX-PRO-178,18
PRM-033,QX-HHD-739,24
PRM-033,QX-DRY-914,25
PRM-033,QX-PET-178,27
PRM-033,QX-PRO-480,30
PRM-033,QX-HBC-920,12
PRM-033,QX-HHD-452,9
PRM-034,QX-HHD-852,32
PRM-034,QX-HBC-370,27
PRM-034,QX-CER-201,34
PRM-034,QX-CHL-959,9
PRM-034,QX-PRO-598,5
PRM-034,QX-CER-764,26
PRM-034,QX-HHD-313,31
PRM-034,QX-DRK-243,5
PRM-034,QX-FRZ-411,6
PRM-034,QX-FRZ-904,23
PRM-034,QX-CHL-932,19
PRM-034,QX-BWS-326,36
PRM-034,QX-CER-843,35
PRM-034,QX-HHD-814,39
PRM-034,QX-HHD-036,23
PRM-034,QX-DRK-794,26
PRM-034,QX-BAK-300,38
PRM-034,QX-PRO-874,9
PRM-034,QX-DRY-129,9
PRM-034,QX-DRY-016,6
PRM-034,QX-BAK-204,10
PRM-034,QX-BWS-829,35
PRM-034,QX-DRY-200,16
PRM-034,QX-CHL-724,5
PRM-035,QX-PET-891,34
PRM-035,QX-HBC-442,37
PRM-035,QX-PRO-889,32
PRM-035,QX-DRK-911,16
PRM-035,QX-FRZ-328,26
PRM-035,QX-DRY-407,7
PRM-035,QX-CHL-413,8
PRM-035,QX-HBC-406,34
PRM-035,QX-DRY-689,13
PRM-035,QX-FRZ-112,15
PRM-035,QX-PET-349,6
PRM-035,QX-PET-023,26
PRM-036,QX-HHD-023,26
PRM-036,QX-BWS-835,33
PRM-036,QX-HBC-321,34
PRM-036,QX-CHL-274,23
PRM-036,QX-CHL-428,33
PRM-036,QX-FRZ-022,18
PRM-036,QX-HHD-898,40
PRM-036,QX-FRZ-357,28
PRM-036,QX-DRK-099,34
PRM-036,QX-CHL-038,34
PRM-036,QX-HHD-450,14
PRM-036,QX-PRO-591,38
PRM-036,QX-PRO-681,16
PRM-036,QX-FRZ-357,9
PRM-036,QX-PRO-471,37
PRM-037,QX-DRK-243,14
PRM-037,QX-BAK-514,6
PRM-037,QX-CHL-072,7
PRM-037,QX-CHL-030,19
PRM-037,QX-BWS-454,5
PRM-037,QX-CER-917,29
PRM-037,QX-HBC-348,39
PRM-037,QX-HHD-569,29
PRM-037,QX-DRY-910,12
PRM-037,QX-CER-793,9
PRM-037,QX-PRO-817,23
PRM-037,QX-CHL-159,6
PRM-037,QX-DRK-861,17
PRM-037,QX-CHL-375,34
PRM-037,QX-BAK-233,16
PRM-037,QX-TIN-961,26
PRM-037,QX-BWS-864,21
PRM-037,QX-HHD-184,13
PRM-037,QX-CER-145,9
PRM-037,QX-DRY-170,26
PRM-037,QX-BAK-767,7
PRM-037,QX-TIN-000,12
PRM-037,QX-TIN-465,5
PRM-037,QX-BAK-328,8
PRM-037,QX-PRO-423,15
PRM-037,QX-DRK-027,15
PRM-037,QX-PRO-520,26
PRM-037,QX-PRO-475,37
PRM-038,QX-HHD-363,22
PRM-038,QX-DRK-911,11
PRM-038,QX-PET-503,19
PRM-038,QX-BAK-803,6
PRM-038,QX-PRO-237,12
PRM-038,QX-HBC-646,16
PRM-038,QX-DRY-040,25
PRM-038,QX-CER-668,16
PRM-038,QX-PRO-817,23
PRM-038,QX-BWS-317,27
PRM-038,QX-DRY-058,27
PRM-038,QX-HHD-978,13
PRM-038,QX-PET-455,7
PRM-038,QX-CHL-038,27
PRM-038,QX-TIN-628,27
PRM-038,QX-BWS-686,26
PRM-038,QX-HHD-293,10
PRM-038,QX-CER-465,10
PRM-038,QX-PET-783,11
PRM-038,QX-HBC-055,9
PRM-038,QX-HBC-544,22
PRM-038,QX-DRK-540,10
PRM-038,QX-BAK-217,20
PRM-038,QX-FRZ-626,26
PRM-038,QX-HHD-313,33
PRM-038,QX-HHD-776,34
PRM-038,QX-CER-343,15
PRM-038,QX-PET-748,19
PRM-038,QX-FRZ-829,22
PRM-038,QX-BWS-570,37
PRM-039,QX-DRY-039,27
PRM-039,QX-CER-865,10
PRM-039,QX-HHD-826,26
PRM-039,QX-HHD-814,25
PRM-039,QX-CHL-773,26
PRM-039,QX-CER-763,33
PRM-039,QX-BAK-406,10
PRM-039,QX-HHD-293,28
PRM-039,QX-BAK-346,34
PRM-039,QX-HHD-405,17
PRM-039,QX-BAK-619,28
PRM-039,QX-CHL-375,34
PRM-039,QX-TIN-218,39
PRM-039,QX-HHD-883,34
PRM-039,QX-BAK-278,32
PRM-039,QX-PRO-065,17
PRM-039,QX-CHL-238,38
PRM-039,QX-DRK-341,35
PRM-039,QX-PET-736,25
PRM-039,QX-BAK-716,31
PRM-039,QX-BAK-639,31
PRM-039,QX-DRY-291,24
PRM-039,QX-CER-459,29
PRM-039,QX-DRK-319,39
PRM-039,QX-DRY-014,17
PRM-039,QX-HHD-754,10
PRM-039,QX-HBC-811,33
PRM-039,QX-BWS-575,16
PRM-039,QX-CHL-108,32
PRM-039,QX-HHD-321,20
PRM-039,QX-DRK-393,11
PRM-039,QX-BAK-131,7
PRM-039,QX-HBC-442,8
PRM-039,QX-HBC-394,22
PRM-039,QX-BWS-832,23
PRM-039,QX-CER-763,15
PRM-039,QX-FRZ-555,26
PRM-039,QX-CHL-048,18
PRM-039,QX-DRY-243,31
PRM-039,QX-BAK-217,26
PRM-039,QX-DRK-537,19
PRM-039,QX-FRZ-930,32
PRM-039,QX-FRZ-770,30
PRM-040,QX-PRO-263,25
PRM-040,QX-CHL-456,27
PRM-040,QX-DRY-443,39
PRM-040,QX-DRK-147,35
PRM-040,QX-PET-137,29
PRM-040,QX-BAK-248,10
PRM-040,QX-CHL-116,37
PRM-040,QX-TIN-553,31
PRM-040,QX-DRY-119,36
PRM-040,QX-CER-784,32
PRM-040,QX-HHD-663,13
PRM-040,QX-BAK-716,13
PRM-040,QX-TIN-264,24
PRM-040,QX-HHD-566,35
PRM-040,QX-CER-973,16
PRM-040,QX-DRY-724,39
PRM-040,QX-HHD-009,27
PRM-040,QX-FRZ-096,31
PRM-040,QX-CER-793,37
PRM-040,QX-FRZ-614,32
PRM-040,QX-DRY-258,13
PRM-040,QX-HBC-161,28
PRM-040,QX-PET-350,37
PRM-040,QX-HHD-509,23
PRM-040,QX-HHD-107,33
PRM-040,QX-DRY-024,34
PRM-040,QX-BAK-699,5
PRM-040,QX-CHL-475,14
PRM-040,QX-TIN-265,21
PRM-040,QX-BAK-445,22
PRM-040,QX-BWS-557,31
PRM-040,QX-FRZ-468,14
PRM-040,QX-TIN-920,27
PRM-040,QX-BWS-955,15
PRM-040,QX-FRZ-722,23
PRM-040,QX-DRK-807,32
PRM-040,QX-HBC-928,21
PRM-040,QX-HHD-516,8
PRM-040,QX-DRK-554,37
PRM-040,QX-PRO-154,23
PRM-040,QX-DRK-812,7
PRM-040,QX-CHL-949,35
PRM-041,QX-FRZ-439,23
PRM-041,QX-BWS-944,19
PRM-041,QX-BAK-664,24
PRM-041,QX-DRY-922,35
PRM-041,QX-BWS-247,28
PRM-041,QX-PRO-301,10
PRM-041,QX-DRK-460,31
PRM-041,QX-TIN-310,16
PRM-041,QX-HBC-974,9
PRM-041,QX-TIN-951,5
PRM-041,QX-HHD-444,21
PRM-041,QX-PRO-735,11
PRM-041,QX-PRO-439,10
PRM-041,QX-BAK-667,33
PRM-041,QX-BAK-379,15
PRM-041,QX-BWS-821,38
PRM-041,QX-DRY-160,10
PRM-041,QX-HHD-670,40
PRM-041,QX-BWS-991,21
PRM-041,QX-FRZ-495,28
PRM-041,QX-HHD-303,34
PRM-041,QX-HHD-337,8
PRM-041,QX-BAK-577,23
PRM-041,QX-FRZ-614,19
PRM-041,QX-HHD-559,22
PRM-041,QX-DRK-092,26
PRM-041,QX-TIN-944,24
PRM-041,QX-HHD-395,16
PRM-041,QX-BAK-520,7
PRM-041,QX-HHD-316,22
PRM-041,QX-CER-464,12
PRM-041,QX-DRY-402,7
PRM-041,QX-TIN-408,7
PRM-042,QX-CER-245,9
PRM-042,QX-BWS-933,30
PRM-042,QX-HHD-253,31
PRM-042,QX-HBC-127,31
PRM-042,QX-CHL-478,27
PRM-042,QX-PRO-824,6
PRM-042,QX-PRO-889,9
PRM-042,QX-BWS-220,7
PRM-042,QX-PET-455,16
PRM-042,QX-TIN-073,24
PRM-042,QX-TIN-978,33
PRM-042,QX-CER-260,35
PRM-042,QX-BWS-470,37
PRM-042,QX-HBC-698,31
PRM-042,QX-HHD-728,30
PRM-042,QX-BWS-632,5
PRM-042,QX-BWS-921,17
PRM-042,QX-DRY-759,7
PRM-042,QX-DRY-283,19
PRM-042,QX-PRO-889,23
PRM-042,QX-FRZ-357,16
PRM-042,QX-PET-967,36
PRM-042,QX-CER-764,39
PRM-042,QX-PRO-874,37
PRM-042,QX-BAK-327,26
PRM-042,QX-DRK-713,23
PRM-042,QX-PET-013,15
PRM-042,QX-FRZ-561,7
PRM-042,QX-DRK-789,39
PRM-042,QX-PET-113,19
PRM-042,QX-PET-270,32
PRM-042,QX-DRY-270,19
PRM-042,QX-CHL-110,9
PRM-042,QX-DRK-302,9
PRM-042,QX-CHL-450,35
PRM-042,QX-DRK-678,6
PRM-042,QX-BWS-791,21
PRM-042,QX-BAK-767,28
PRM-043,QX-HHD-193,31
PRM-043,QX-CHL-407,16
PRM-043,QX-PRO-176,7
PRM-043,QX-BAK-235,33
PRM-043,QX-CER-756,31
PRM-043,QX-HBC-879,33
PRM-043,QX-BWS-991,25
PRM-043,QX-CER-953,32
PRM-043,QX-TIN-761,19
PRM-043,QX-TIN-916,31
PRM-043,QX-CER-034,39
PRM-043,QX-HHD-316,12
PRM-043,QX-PRO-869,29
PRM-043,QX-CHL-238,5
PRM-043,QX-HBC-811,22
PRM-043,QX-PET-702,17
PRM-044,QX-BAK-955,35
PRM-044,QX-PRO-886,15
PRM-044,QX-DRK-335,21
PRM-044,QX-BWS-669,25
PRM-044,QX-DRK-289,29
PRM-044,QX-CER-297,27
PRM-044,QX-CER-698,10
PRM-044,QX-HHD-276,12
PRM-044,QX-FRZ-022,9
PRM-044,QX-PRO-744,6
PRM-044,QX-PET-931,7
PRM-044,QX-FRZ-432,38
PRM-044,QX-DRY-286,16
PRM-044,QX-BWS-938,22
PRM-044,QX-CHL-048,22
PRM-044,QX-PET-736,6
PRM-044,QX-BAK-675,33
PRM-044,QX-DRK-230,37
PRM-044,QX-BWS-474,39
PRM-044,QX-CHL-670,12
PRM-045,QX-PRO-573,38
PRM-045,QX-PRO-520,36
PRM-045,QX-TIN-142,7
PRM-045,QX-PRO-866,21
PRM-045,QX-BAK-333,16
PRM-045,QX-HHD-395,39
PRM-045,QX-HHD-662,25
PRM-045,QX-BAK-209,15
PRM-045,QX-FRZ-345,18
PRM-045,QX-HBC-410,17
PRM-045,QX-DRK-433,8
PRM-045,QX-FRZ-641,39
PRM-045,QX-DRY-209,12
PRM-045,QX-CER-841,27
PRM-045,QX-CHL-327,13
PRM-045,QX-CHL-098,11
PRM-045,QX-DRY-129,23
PRM-045,QX-HBC-219,5
PRM-045,QX-DRY-903,23
PRM-045,QX-PET-884,36
PRM-045,QX-HBC-168,20
PRM-045,QX-FRZ-556,32
PRM-045,QX-DRK-940,39
PRM-045,QX-HBC-160,36
PRM-045,QX-DRY-056,17
PRM-045,QX-PET-980,20
PRM-045,QX-BWS-538,22
PRM-045,QX-CER-890,29
PRM-045,QX-CHL-949,18
PRM-045,QX-FRZ-523,7
PRM-045,QX-PRO-225,34
PRM-045,QX-PRO-434,35
PRM-045,QX-BAK-823,24
PRM-045,QX-TIN-408,33
PRM-045,QX-HBC-791,22
PRM-045,QX-HHD-551,19
PRM-045,QX-HHD-493,37
PRM-045,QX-HHD-257,29
PRM-046,QX-DRY-604,29
PRM-046,QX-TIN-074,24
PRM-046,QX-DRY-258,7
PRM-046,QX-BWS-377,15
PRM-046,QX-DRK-554,25
PRM-046,QX-BAK-639,14
PRM-046,QX-CER-507,33
PRM-046,QX-DRK-998,19
PRM-046,QX-CHL-476,19
PRM-046,QX-TIN-938,12
PRM-046,QX-DRK-013,19
PRM-046,QX-CER-037,9
PRM-046,QX-CHL-061,35
PRM-046,QX-CHL-493,5
PRM-046,QX-DRK-728,38
PRM-046,QX-CER-981,10
PRM-046,QX-PET-039,29
PRM-046,QX-FRZ-252,26
PRM-046,QX-PRO-858,7
PRM-046,QX-HBC-298,17
PRM-046,QX-HHD-347,7
PRM-046,QX-HHD-347,39
PRM-046,QX-DRY-016,26
PRM-046,QX-TIN-878,28
PRM-046,QX-DRY-225,15
PRM-046,QX-DRK-467,8
PRM-046,QX-BAK-034,6
PRM-046,QX-PET-192,10
PRM-046,QX-DRY-906,16
PRM-046,QX-PRO-456,27
PRM-046,QX-CHL-413,26
PRM-046,QX-FRZ-912,29
PRM-046,QX-HHD-883,23
PRM-046,QX-BWS-832,21
PRM-046,QX-BWS-605,15
PRM-046,QX-DRY-119,15
PRM-046,QX-HBC-179,38
PRM-046,QX-PRO-421,19
PRM-046,QX-HBC-349,37
PRM-046,QX-PRO-800,19
PRM-047,QX-PRO-598,6
PRM-047,QX-DRK-923,20
PRM-047,QX-BWS-572,16
PRM-047,QX-CHL-105,36
PRM-047,QX-TIN-470,29
PRM-047,QX-BWS-779,16
PRM-047,QX-CER-314,37
PRM-047,QX-CER-453,15
PRM-047,QX-PRO-874,39
PRM-047,QX-PRO-158,11
PRM-047,QX-DRY-457,28
PRM-047,QX-BAK-487,33
PRM-047,QX-BWS-632,18
PRM-047,QX-FRZ-273,38
PRM-047,QX-HHD-693,35
PRM-047,QX-DRY-192,23
PRM-047,QX-HBC-879,25
PRM-047,QX-TIN-920,6
PRM-047,QX-BAK-089,6
PRM-047,QX-PRO-043,18
PRM-047,QX-DRK-376,36
PRM-047,QX-PRO-544,16
PRM-047,QX-BAK-630,19
PRM-047,QX-DRY-416,26
PRM-047,QX-CHL-959,29
PRM-047,QX-PRO-672,23
PRM-047,QX-BAK-217,11
PRM-047,QX-FRZ-652,23
PRM-047,QX-HBC-321,18
PRM-047,QX-DRY-218,12
PRM-047,QX-BAK-623,37
PRM-047,QX-BWS-284,11
PRM-047,QX-FRZ-299,40
PRM-047,QX-PRO-456,37
PRM-047,QX-HHD-504,20
PRM-048,QX-HHD-660,6
PRM-048,QX-CER-318,5
PRM-048,QX-DRK-922,18
PRM-048,QX-BWS-320,38
PRM-048,QX-CHL-011,7
PRM-048,QX-BWS-779,35
PRM-048,QX-TIN-297,11
PRM-048,QX-CER-006,7
PRM-048,QX-CHL-159,30
PRM-048,QX-DRY-499,23
PRM-048,QX-DRK-583,14
PRM-048,QX-HBC-609,7
PRM-048,QX-TIN-656,31
PRM-048,QX-PRO-237,33
PRM-048,QX-BWS-825,36
PRM-048,QX-PRO-606,11
PRM-048,QX-TIN-342,28
PRM-048,QX-CHL-692,6
PRM-048,QX-BWS-826,10
PRM-048,QX-PRO-284,24
PRM-048,QX-CER-946,39
PRM-048,QX-BWS-758,17
PRM-048,QX-BWS-835,20
PRM-048,QX-BWS-712,24
PRM-048,QX-PRO-178,22
PRM-048,QX-HBC-919,40
PRM-048,QX-DRY-416,23
PRM-048,QX-PRO-237,14
PRM-048,QX-DRK-563,13
PRM-048,QX-DRY-402,36
PRM-048,QX-HHD-313,38
PRM-048,QX-BAK-726,37
PRM-048,QX-PET-661,12
PRM-048,QX-DRY-781,24
PRM-048,QX-DRK-092,8
PRM-048,QX-FRZ-752,40
PRM-048,QX-DRY-457,29
PRM-048,QX-PRO-396,9
PRM-048,QX-CER-069,37
PRM-048,QX-DRK-186,8
PRM-049,QX-HHD-338,13
PRM-049,QX-PRO-754,30
PRM-049,QX-HBC-854,31
PRM-049,QX-CER-894,31
PRM-049,QX-BAK-607,39
PRM-049,QX-CER-046,37
PRM-049,QX-TIN-408,20
PRM-049,QX-DRK-380,24
PRM-049,QX-DRY-394,23
PRM-049,QX-CER-307,11
PRM-049,QX-CHL-478,18
PRM-049,QX-PRO-301,24
PRM-049,QX-PRO-262,14
PRM-049,QX-CHL-579,13
PRM-049,QX-FRZ-282,29
PRM-049,QX-DRK-807,32
PRM-049,QX-DRK-948,16
PRM-049,QX-BAK-124,11
PRM-049,QX-PET-051,7
PRM-049,QX-CHL-381,19
PRM-049,QX-BWS-371,20
PRM-049,QX-PET-039,8
PRM-049,QX-PET-326,5
PRM-049,QX-BAK-277,40
PRM-049,QX-BWS-260,11
PRM-049,QX-FRZ-924,39
PRM-049,QX-PRO-142,18
PRM-049,QX-CHL-753,16
PRM-049,QX-BAK-232,8
PRM-049,QX-DRK-380,35
PRM-049,QX-TIN-792,36
PRM-049,QX-BAK-737,37
PRM-049,QX-FRZ-516,37
PRM-049,QX-DRK-537,35
PRM-049,QX-BWS-296,29
PRM-049,QX-PET-051,14
PRM-049,QX-HBC-211,17
PRM-049,QX-CHL-226,40
PRM-049,QX-FRZ-711,5
PRM-049,QX-BWS-256,32
PRM-049,QX-BWS-816,19
PRM-050,QX-BAK-081,13
PRM-050,QX-PET-372,22
PRM-050,QX-HBC-725,11
PRM-050,QX-BAK-807,19
PRM-050,QX-DRK-909,30
PRM-050,QX-DRY-915,9
PRM-050,QX-TIN-672,13
PRM-050,QX-PRO-236,25
PRM-050,QX-PRO-927,35
PRM-050,QX-DRK-393,15
PRM-050,QX-HBC-089,25
PRM-050,QX-TIN-340,11
PRM-051,QX-DRY-836,29
PRM-051,QX-BWS-438,24
PRM-051,QX-DRY-224,36
PRM-051,QX-CHL-511,18
PRM-051,QX-BAK-034,10
PRM-051,QX-HBC-553,38
PRM-051,QX-FRZ-414,34
PRM-051,QX-HHD-848,36
PRM-051,QX-BWS-691,11
PRM-051,QX-DRY-724,15
PRM-051,QX-HHD-450,31
PRM-051,QX-CHL-949,9
PRM-051,QX-PET-522,28
PRM-051,QX-CHL-441,36
PRM-051,QX-TIN-429,29
PRM-051,QX-TIN-642,34
PRM-051,QX-HHD-092,28
PRM-051,QX-CER-239,18
PRM-051,QX-DRK-789,32
PRM-051,QX-PRO-269,18
PRM-051,QX-PET-960,22
PRM-051,QX-CER-894,9
PRM-051,QX-CHL-808,30
PRM-051,QX-FRZ-806,39
PRM-052,QX-DRY-121,32
PRM-052,QX-CER-537,14
PRM-052,QX-CHL-336,14
PRM-052,QX-HHD-293,34
PRM-052,QX-DRK-234,31
PRM-052,QX-PET-508,31
PRM-052,QX-HHD-240,23
PRM-052,QX-CHL-592,31
PRM-052,QX-DRK-399,37
PRM-052,QX-FRZ-694,25
PRM-052,QX-HHD-988,38
PRM-052,QX-FRZ-384,28
PRM-052,QX-HHD-189,23
PRM-052,QX-CER-862,29
PRM-052,QX-PET-447,11
PRM-052,QX-FRZ-961,29
PRM-052,QX-FRZ-210,37
PRM-052,QX-BAK-333,23
PRM-052,QX-DRY-301,12
PRM-052,QX-FRZ-704,17
PRM-052,QX-CER-349,36
PRM-052,QX-TIN-439,24
PRM-053,QX-TIN-961,23
PRM-053,QX-BAK-659,18
PRM-053,QX-CHL-377,33
PRM-053,QX-HHD-665,21
PRM-053,QX-HHD-665,21
PRM-053,QX-CHL-773,5
PRM-053,QX-TIN-044,20
PRM-053,QX-HHD-583,15
PRM-053,QX-PET-078,31
PRM-053,QX-PET-192,36
PRM-053,QX-CHL-734,7
PRM-053,QX-PET-958,15
PRM-053,QX-PRO-578,33
PRM-053,QX-HBC-166,35
PRM-053,QX-DRK-807,13
PRM-053,QX-BWS-451,15
PRM-053,QX-TIN-032,8
PRM-053,QX-PET-252,11
PRM-053,QX-PET-380,8
PRM-054,QX-TIN-868,9
PRM-054,QX-CER-307,20
PRM-054,QX-TIN-044,15
PRM-054,QX-BAK-932,33
PRM-054,QX-HBC-532,24
PRM-054,QX-PRO-217,35
PRM-054,QX-DRK-433,21
PRM-054,QX-DRK-036,19
PRM-054,QX-FRZ-263,10
PRM-054,QX-TIN-264,21
PRM-054,QX-BWS-479,16
PRM-054,QX-CHL-261,36
PRM-054,QX-HBC-449,26
PRM-054,QX-PRO-888,6
PRM-054,QX-DRY-189,25
PRM-054,QX-BAK-063,10
PRM-054,QX-TIN-185,27
PRM-054,QX-CHL-703,25
PRM-054,QX-DRY-365,23
PRM-054,QX-HHD-123,5
PRM-054,QX-PET-976,33
PRM-054,QX-BWS-605,14
PRM-054,QX-BWS-284,7
PRM-054,QX-DRY-058,25
PRM-054,QX-BWS-843,13
PRM-054,QX-PET-569,29
PRM-054,QX-TIN-345,30
PRM-054,QX-CER-568,19
PRM-054,QX-HHD-088,15
PRM-054,QX-FRZ-678,35
PRM-054,QX-BAK-131,28
PRM-054,QX-HHD-303,22
PRM-055,QX-BAK-552,38
PRM-055,QX-BWS-359,25
PRM-055,QX-DRY-906,10
PRM-055,QX-FRZ-235,19
PRM-055,QX-TIN-436,23
PRM-055,QX-PET-181,29
PRM-055,QX-DRK-280,8
PRM-055,QX-PET-104,30
PRM-055,QX-HBC-650,31
PRM-055,QX-PET-348,31
PRM-055,QX-CER-967,5
PRM-055,QX-DRY-588,31
PRM-055,QX-DRK-676,20
PRM-055,QX-CER-770,21
PRM-055,QX-CHL-890,25
PRM-055,QX-PRO-453,7
PRM-055,QX-BAK-593,27
PRM-055,QX-CHL-381,31
PRM-055,QX-TIN-560,8
PRM-055,QX-PRO-714,20
PRM-055,QX-DRK-120,34
PRM-055,QX-CER-882,37
PRM-055,QX-CER-764,11
PRM-055,QX-TIN-558,40
PRM-055,QX-BAK-076,12
PRM-055,QX-HBC-211,12
PRM-055,QX-HHD-130,33
PRM-055,QX-BWS-479,40
PRM-055,QX-PET-729,23
PRM-055,QX-CHL-493,33
PRM-055,QX-CHL-410,21
PRM-055,QX-CHL-997,19
PRM-055,QX-PET-430,6
PRM-055,QX-CHL-643,10
PRM-055,QX-PRO-162,35
